Date,Close,Ticker,Year,Month,Sector,Industry,Full Time Emp
2020-01-31,26.52,CPS,2020,1,Consumer Cyclical,Auto Parts,28000.0
2020-01-31,14.63,SKT,2020,1,Real Estate,REIT-Retail,285.0
2020-01-31,75.68,CHCO,2020,1,Financial Services,Banks-Regional,921.0
2020-01-31,20.76,MRTN,2020,1,Industrials,Trucking,4087.0
2020-01-31,32.21,CENT,2020,1,Consumer Defensive,Packaged Foods,5600.0
2020-01-31,12.75,VECO,2020,1,Technology,Semiconductor Equipment & Materials,954.0
2020-01-31,262.44,MLAB,2020,1,Technology,Scientific & Technical Instruments,460.0
2020-01-31,65.29,CUB,2020,1,Industrials,Aerospace & Defense,6100.0
2020-01-31,28.32,VBTX,2020,1,Financial Services,Banks-Regional,676.0
2020-01-31,33.95,ECPG,2020,1,Financial Services,Mortgage Finance,7300.0
2020-01-31,40.9,DRQ,2020,1,Energy,Oil & Gas Equipment & Services,1444.0
2020-01-31,24.78,HIBB,2020,1,Consumer Cyclical,Specialty Retail,3500.0
2020-01-31,13.38,FLGT,2020,1,Healthcare,Diagnostics & Research,473.0
2020-01-31,11.6,WNC,2020,1,Industrials,Farm & Heavy Construction Machinery,6900.0
2020-01-31,10.62,SPOK,2020,1,Communication Services,Telecom Services,613.0
2020-01-31,9.62,CAMP,2020,1,Technology,Communication Equipment,1080.0
2020-01-31,55.17,SKYW,2020,1,Industrials,Airlines,13700.0
2020-01-31,28.15,BHLB,2020,1,Financial Services,Banks-Regional,1507.0
2020-01-31,203.93,UNF,2020,1,Industrials,Specialty Business Services,14000.0
2020-01-31,8.22,CMO,2020,1,Real Estate,REIT-Mortgage,14.0
2020-01-31,12.67,CORT,2020,1,Healthcare,Biotechnology,206.0
2020-01-31,9.67,DRH,2020,1,Real Estate,REIT-Hotel & Motel,31.0
2020-01-31,14.24,DBI,2020,1,Consumer Cyclical,Apparel Retail,15800.0
2020-01-31,39.39,SRDX,2020,1,Healthcare,Diagnostics & Research,370.0
2020-01-31,20.35,TG,2020,1,Basic Materials,Specialty Chemicals,3000.0
2020-01-31,6.35,NYMT,2020,1,Real Estate,REIT-Mortgage,55.0
2020-01-31,13.12,LPG,2020,1,Energy,Oil & Gas Midstream,585.0
2020-01-31,17.2,KRG,2020,1,Real Estate,REIT-Retail,133.0
2020-01-31,22.37,COHU,2020,1,Technology,Semiconductor Equipment & Materials,3200.0
2020-01-31,100.77,GPI,2020,1,Consumer Cyclical,Auto & Truck Dealerships,15296.0
2020-01-31,45.39,CSII,2020,1,Healthcare,Medical Devices,779.0
2020-01-31,22.67,UBA,2020,1,Real Estate,REIT-Retail,105.0
2020-01-31,72.77,EXPO,2020,1,Industrials,Consulting Services,901.0
2020-01-31,32.95,SCHL,2020,1,Communication Services,Publishing,8300.0
2020-01-31,31.57,WWW,2020,1,Consumer Cyclical,Footwear & Accessories,4000.0
2020-01-31,49.52,RGR,2020,1,Industrials,Aerospace & Defense,1609.0
2020-01-31,22.35,AAWW,2020,1,Industrials,Airports & Air Services,3587.0
2020-01-31,10.89,TPRE,2020,1,Financial Services,Insurance-Reinsurance,35.0
2020-01-31,52.07,AJRD,2020,1,Industrials,Aerospace & Defense,4814.0
2020-01-31,21.38,CUBI,2020,1,Financial Services,Banks-Regional,881.0
2020-01-31,124.56,ALG,2020,1,Industrials,Farm & Heavy Construction Machinery,4270.0
2020-01-31,21.29,GES,2020,1,Consumer Cyclical,Apparel Retail,15800.0
2020-01-31,22.18,CTRE,2020,1,Real Estate,REIT-Healthcare Facilities,52.0
2020-01-31,63.04,FN,2020,1,Technology,Electronic Components,11506.0
2020-01-31,20.73,GNL,2020,1,Real Estate,REIT-Office,1.0
2020-01-31,53.45,PLMR,2020,1,Financial Services,Insurance-Property & Casualty,77.0
2020-01-31,57.8,BANF,2020,1,Financial Services,Banks-Regional,1948.0
2020-01-31,5.9,DAKT,2020,1,Technology,Computer Hardware,2395.0
2020-01-31,73.21,MGLN,2020,1,Healthcare,Healthcare Plans,10100.0
2020-01-31,52.44,AAON,2020,1,Industrials,Building Products & Equipment,2290.0
2020-01-31,117.75,ROG,2020,1,Technology,Electronic Components,3600.0
2020-01-31,14.39,TTMI,2020,1,Technology,Electronic Components,25700.0
2020-01-31,51.88,PATK,2020,1,Consumer Cyclical,Recreational Vehicles,7500.0
2020-01-31,47.66,SNEX,2020,1,Financial Services,Capital Markets,2950.0
2020-01-31,11.09,INN,2020,1,Real Estate,REIT-Hotel & Motel,59.0
2020-01-31,12.38,COOP,2020,1,Financial Services,Mortgage Finance,9100.0
2020-01-31,43.33,SSTK,2020,1,Communication Services,Internet Content & Information,1116.0
2020-01-31,25.55,HSTM,2020,1,Healthcare,Health Information Services,849.0
2020-01-31,28.42,HSII,2020,1,Industrials,Staffing & Employment Services,1746.0
2020-01-31,47.05,IRBT,2020,1,Technology,Consumer Electronics,1159.0
2020-01-31,15.95,M,2020,1,Consumer Cyclical,Department Stores,123000.0
2020-01-31,152.03,MSTR,2020,1,Technology,Software-Application,2073.0
2020-01-31,8.58,MDRX,2020,1,Healthcare,Health Information Services,9600.0
2020-01-31,85.25,DIN,2020,1,Consumer Cyclical,Restaurants,558.0
2020-01-31,22.89,ILPT,2020,1,Real Estate,REIT-Industrial,0.0
2020-01-31,23.83,APEI,2020,1,Consumer Defensive,Education & Training Services,1410.0
2020-01-31,11.51,DBD,2020,1,Technology,Software-Application,22000.0
2020-01-31,81.28,OMCL,2020,1,Healthcare,Health Information Services,2670.0
2020-01-31,13.86,NXGN,2020,1,Healthcare,Health Information Services,2754.0
2020-01-31,45.0,CATM,2020,1,Industrials,Business Equipment & Supplies,1987.0
2020-01-31,37.91,CROX,2020,1,Consumer Cyclical,Footwear & Accessories,3803.0
2020-01-31,29.31,CTS,2020,1,Technology,Electronic Components,3570.0
2020-01-31,3.0,CPE,2020,1,Energy,Oil & Gas E&P,475.0
2020-01-31,33.0,BKU,2020,1,Financial Services,Banks-Regional,1493.0
2020-01-31,29.8,PPBI,2020,1,Financial Services,Banks-Regional,989.0
2020-01-31,22.55,BCOR,2020,1,Financial Services,Asset Management,690.0
2020-01-31,11.3,AAOI,2020,1,Technology,Semiconductors,3115.0
2020-01-31,24.43,HNGR,2020,1,Healthcare,Medical Care Facilities,4800.0
2020-01-31,64.85,PRSC,2020,1,Healthcare,Medical Care Facilities,3800.0
2020-01-31,48.8,NXRT,2020,1,Real Estate,REIT-Residential,3.0
2020-01-31,42.94,JRVR,2020,1,Financial Services,Insurance-Specialty,800.0
2020-01-31,21.94,TALO,2020,1,Energy,Oil & Gas E&P,440.0
2020-01-31,16.35,CLDT,2020,1,Real Estate,REIT-Hotel & Motel,39.0
2020-01-31,41.26,AZZ,2020,1,Industrials,Electrical Equipment & Parts,4343.0
2020-01-31,33.39,ICHR,2020,1,Technology,Semiconductor Equipment & Materials,1355.0
2020-01-31,28.72,PLT,2020,1,Technology,Communication Equipment,6584.0
2020-01-31,21.05,KREF,2020,1,Real Estate,REIT-Mortgage,0.0
2020-01-31,103.5,PRLB,2020,1,Industrials,Metal Fabrication,2535.0
2020-01-31,4.27,ARLO,2020,1,Industrials,Security & Protection Services,358.0
2020-01-31,17.91,ONB,2020,1,Financial Services,Banks-Regional,2484.0
2020-01-31,100.19,HSKA,2020,1,Healthcare,Diagnostics & Research,386.0
2020-01-31,34.15,NSA,2020,1,Real Estate,REIT-Industrial,459.0
2020-01-31,15.63,CADE,2020,1,Financial Services,Banks-Regional,1800.0
2020-01-31,22.57,RDNT,2020,1,Healthcare,Diagnostics & Research,6165.0
2020-01-31,15.66,GHL,2020,1,Financial Services,Capital Markets,405.0
2020-01-31,27.15,SBCF,2020,1,Financial Services,Banks-Regional,968.0
2020-01-31,57.69,FELE,2020,1,Industrials,Specialty Industrial Machinery,5500.0
2020-01-31,69.4,OXM,2020,1,Consumer Cyclical,Apparel Manufacturing,6100.0
2020-01-31,109.65,AMWD,2020,1,Consumer Cyclical,"Furnishings, Fixtures & Appliances",9900.0
2020-01-31,62.7,MNRO,2020,1,Consumer Cyclical,Auto Parts,8184.0
2020-01-31,69.8,DORM,2020,1,Consumer Cyclical,Auto Parts,2732.0
2020-01-31,26.49,CTB,2020,1,Consumer Cyclical,Auto Parts,8720.0
2020-01-31,13.1,WSR,2020,1,Real Estate,REIT-Retail,85.0
2020-01-31,5.32,LQDT,2020,1,Consumer Cyclical,Internet Retail,574.0
2020-01-31,4.93,MIK,2020,1,Consumer Cyclical,Specialty Retail,12000.0
2020-01-31,17.55,CAL,2020,1,Consumer Cyclical,Footwear & Accessories,11400.0
2020-01-31,41.75,STC,2020,1,Financial Services,Insurance-Property & Casualty,5300.0
2020-01-31,61.72,KAMN,2020,1,Industrials,Aerospace & Defense,2935.0
2020-01-31,14.1,VIAV,2020,1,Technology,Communication Equipment,3600.0
2020-01-31,31.38,FDP,2020,1,Consumer Defensive,Farm Products,38000.0
2020-01-31,15.35,SBH,2020,1,Consumer Cyclical,Specialty Retail,30000.0
2020-01-31,70.93,CCOI,2020,1,Communication Services,Telecom Services,1110.0
2020-01-31,41.97,BOOT,2020,1,Consumer Cyclical,Apparel Retail,1100.0
2020-01-31,13.77,ANGO,2020,1,Healthcare,Medical Instruments & Supplies,800.0
2020-01-31,12.47,GPRE,2020,1,Basic Materials,Specialty Chemicals,820.0
2020-01-31,6.38,TMST,2020,1,Basic Materials,Steel,2055.0
2020-01-31,94.34,ADUS,2020,1,Healthcare,Medical Care Facilities,5002.0
2020-01-31,43.93,ALRM,2020,1,Technology,Software-Application,1361.0
2020-01-31,51.54,ENTA,2020,1,Healthcare,Biotechnology,141.0
2020-01-31,18.29,GPMT,2020,1,Real Estate,REIT-Mortgage,0.0
2020-01-31,9.74,PUMP,2020,1,Energy,Oil & Gas Equipment & Services,2200.0
2020-01-31,13.68,FOE,2020,1,Basic Materials,Specialty Chemicals,5922.0
2020-01-31,8.14,LCI,2020,1,Healthcare,Drug Manufacturers-Specialty & Generic,954.0
2020-01-31,68.42,AMSF,2020,1,Financial Services,Insurance-Specialty,431.0
2020-01-31,35.4,MMI,2020,1,Real Estate,Real Estate Services,877.0
2020-01-31,16.62,OSPN,2020,1,Technology,Software-Application,789.0
2020-01-31,35.65,FBK,2020,1,Financial Services,Banks-Regional,1377.0
2020-01-31,31.84,SANM,2020,1,Technology,Electronic Components,30000.0
2020-01-31,18.69,HTLD,2020,1,Industrials,Trucking,4050.0
2020-01-31,13.71,CBB,2020,1,Communication Services,Telecom Services,4400.0
2020-01-31,38.4,CAKE,2020,1,Consumer Cyclical,Restaurants,46250.0
2020-01-31,86.19,NPK,2020,1,Industrials,Aerospace & Defense,919.0
2020-01-31,123.35,UHT,2020,1,Real Estate,REIT-Healthcare Facilities,0.0
2020-01-31,270.81,COKE,2020,1,Consumer Defensive,Beverages-Non-Alcoholic,14800.0
2020-01-31,15.795,DGII,2020,1,Technology,Communication Equipment,656.0
2020-01-31,65.45,FWRD,2020,1,Industrials,Integrated Freight & Logistics,4640.0
2020-01-31,69.77,AIN,2020,1,Consumer Cyclical,Textile Manufacturing,4000.0
2020-01-31,7.2,UNFI,2020,1,Consumer Defensive,Food Distribution,28300.0
2020-01-31,25.39,TTGT,2020,1,Communication Services,Internet Content & Information,649.0
2020-01-31,54.01,ECOL,2020,1,Industrials,Waste Management,3800.0
2020-01-31,35.69,CALM,2020,1,Consumer Defensive,Farm Products,3461.0
2020-01-31,59.06,BMI,2020,1,Industrials,Electrical Equipment & Parts,1567.0
2020-01-31,44.39,MHO,2020,1,Consumer Cyclical,Residential Construction,1401.0
2020-01-31,15.23,RGP,2020,1,Industrials,Consulting Services,929.0
2020-01-31,20.13,HVT,2020,1,Consumer Cyclical,Home Improvement Retail,3425.0
2020-01-31,12.75,VNDA,2020,1,Healthcare,Biotechnology,284.0
2020-01-31,29.15,MCS,2020,1,Communication Services,Entertainment,3465.0
2020-01-31,22.87,SUPN,2020,1,Healthcare,Drug Manufacturers-Specialty & Generic,464.0
2020-01-31,54.3,MTRN,2020,1,Basic Materials,Other Industrial Metals & Mining,2600.0
2020-01-31,31.38,KOP,2020,1,Basic Materials,Specialty Chemicals,2120.0
2020-01-31,18.68,AVD,2020,1,Basic Materials,Agricultural Inputs,671.0
2020-01-31,10.89,DDD,2020,1,Technology,Computer Hardware,2472.0
2020-01-31,14.56,STAR,2020,1,Real Estate,REIT-Diversified,155.0
2020-01-31,58.44,NPO,2020,1,Industrials,Specialty Industrial Machinery,5300.0
2020-01-31,30.29,FCPT,2020,1,Real Estate,REIT-Hotel & Motel,361.0
2020-01-31,15.96,BANC,2020,1,Financial Services,Banks-Regional,600.0
2020-01-31,6.73,FOSL,2020,1,Consumer Cyclical,Luxury Goods,10200.0
2020-01-31,32.11,HMST,2020,1,Financial Services,Banks-Regional,999.0
2020-01-31,23.72,PAHC,2020,1,Healthcare,Drug Manufacturers-Specialty & Generic,1700.0
2020-01-31,48.92,BEAT,2020,1,Healthcare,Diagnostics & Research,1700.0
2020-01-31,22.31,ARCB,2020,1,Industrials,Trucking,13000.0
2020-01-31,97.67,POWI,2020,1,Technology,Semiconductors,699.0
2020-01-31,26.81,HAYN,2020,1,Industrials,Metal Fabrication,1037.0
2020-01-31,74.13,IBP,2020,1,Industrials,Building Products & Equipment,8500.0
2020-01-31,29.96,CPRI,2020,1,Consumer Cyclical,Apparel Manufacturing,10834.0
2020-01-31,55.37,BRC,2020,1,Industrials,Security & Protection Services,5400.0
2020-01-31,71.12,PLXS,2020,1,Technology,Electronic Components,19500.0
2020-01-31,12.15,RPAI,2020,1,Real Estate,REIT-Retail,215.0
2020-01-31,35.99,LMAT,2020,1,Healthcare,Medical Instruments & Supplies,454.0
2020-01-31,7.035,HLIT,2020,1,Technology,Communication Equipment,1162.0
2020-01-31,34.43,EBIX,2020,1,Technology,Software-Application,7975.0
2020-01-31,5.29,CENX,2020,1,Basic Materials,Aluminum,2079.0
2020-01-31,18.19,BCEI,2020,1,Energy,Oil & Gas E&P,125.0
2020-01-31,25.21,PETS,2020,1,Healthcare,Pharmaceutical Retailers,214.0
2020-01-31,28.72,TSE,2020,1,Basic Materials,Specialty Chemicals,2700.0
2020-01-31,10.18,REZI,2020,1,Industrials,Security & Protection Services,13000.0
2020-01-31,40.35,SHEN,2020,1,Communication Services,Telecom Services,1130.0
2020-01-31,43.75,ACA,2020,1,Industrials,Infrastructure Operations,6275.0
2020-01-31,26.0,CPSI,2020,1,Healthcare,Health Information Services,2000.0
2020-01-31,112.99,JBT,2020,1,Industrials,Specialty Industrial Machinery,6200.0
2020-01-31,27.21,GIII,2020,1,Consumer Cyclical,Apparel Retail,4000.0
2020-01-31,7.72,DHC,2020,1,Real Estate,REIT-Healthcare Facilities,0.0
2020-01-31,38.56,SHOO,2020,1,Consumer Cyclical,Footwear & Accessories,2500.0
2020-01-31,38.7,COLB,2020,1,Financial Services,Banks-Regional,2162.0
2020-01-31,53.15,UVV,2020,1,Consumer Defensive,Tobacco,24000.0
2020-01-31,15.52,RGS,2020,1,Consumer Cyclical,Personal Services,7000.0
2020-01-31,63.17,B,2020,1,Industrials,Specialty Industrial Machinery,5749.0
2020-01-31,48.58,SMP,2020,1,Consumer Cyclical,Auto Parts,4200.0
2020-01-31,17.32,BELFB,2020,1,Technology,Electronic Components,6935.0
2020-01-31,6.11,GCI,2020,1,Communication Services,Publishing,21255.0
2020-01-31,23.07,MD,2020,1,Healthcare,Medical Care Facilities,9480.0
2020-01-31,20.12,PARR,2020,1,Energy,Oil & Gas Refining & Marketing,1408.0
2020-01-31,26.41,AEL,2020,1,Financial Services,Insurance-Life,608.0
2020-01-31,18.86,HCC,2020,1,Basic Materials,Coking Coal,1417.0
2020-01-31,40.19,ABCB,2020,1,Financial Services,Banks-Regional,2656.0
2020-01-31,8.76,CONN,2020,1,Consumer Cyclical,Specialty Retail,4200.0
2020-01-31,20.79,GFF,2020,1,Industrials,Tools & Accessories,7400.0
2020-01-31,21.645,TVTY,2020,1,Healthcare,Medical Care Facilities,1000.0
2020-01-31,16.32,RC,2020,1,Real Estate,REIT-Mortgage,500.0
2020-01-31,3.17,QEP,2020,1,Energy,Oil & Gas E&P,248.0
2020-01-31,35.08,SBSI,2020,1,Financial Services,Banks-Regional,845.0
2020-01-31,31.92,NMIH,2020,1,Financial Services,Insurance-Property & Casualty,261.0
2020-01-31,86.54,OSIS,2020,1,Technology,Electronic Components,6758.0
2020-01-31,9.06,DFIN,2020,1,Financial Services,Capital Markets,2900.0
2020-01-31,45.84,AGO,2020,1,Financial Services,Insurance-Specialty,441.0
2020-01-31,19.93,HZO,2020,1,Consumer Cyclical,Specialty Retail,1736.0
2020-01-31,28.72,MYRG,2020,1,Industrials,Engineering & Construction,7100.0
2020-01-31,15.73,NWBI,2020,1,Financial Services,Banks-Regional,2523.0
2020-01-31,3.89,CHS,2020,1,Consumer Cyclical,Apparel Retail,4788.0
2020-01-31,24.82,AKR,2020,1,Real Estate,REIT-Retail,118.0
2020-01-31,82.43,PIPR,2020,1,Financial Services,Capital Markets,1510.0
2020-01-31,66.61,AVAV,2020,1,Industrials,Aerospace & Defense,823.0
2020-01-31,77.22,TNC,2020,1,Industrials,Specialty Industrial Machinery,4373.0
2020-01-31,44.26,UFCS,2020,1,Financial Services,Insurance-Property & Casualty,1173.0
2020-01-31,32.16,FSS,2020,1,Industrials,Pollution & Treatment Controls,3600.0
2020-01-31,19.38,ECHO,2020,1,Industrials,Integrated Freight & Logistics,2513.0
2020-01-31,31.82,APOG,2020,1,Industrials,Building Products & Equipment,7200.0
2020-01-31,18.91,AMPH,2020,1,Healthcare,Drug Manufacturers-Specialty & Generic,2027.0
2020-01-31,22.37,IIIN,2020,1,Industrials,Metal Fabrication,881.0
2020-01-31,13.91,HOPE,2020,1,Financial Services,Banks-Regional,1416.0
2020-01-31,24.09,GBX,2020,1,Industrials,Railroads,10600.0
2020-01-31,5.14,SLCA,2020,1,Energy,Oil & Gas Equipment & Services,2177.0
2020-01-31,16.09,XPER,2020,1,Technology,Semiconductor Equipment & Materials,1900.0
2020-01-31,75.35,REX,2020,1,Energy,Oil & Gas Refining & Marketing,128.0
2020-01-31,15.47,PKE,2020,1,Industrials,Aerospace & Defense,136.0
2020-01-31,109.78,CRMT,2020,1,Consumer Cyclical,Auto & Truck Dealerships,1750.0
2020-01-31,100.73,IOSP,2020,1,Basic Materials,Specialty Chemicals,2000.0
2020-01-31,37.59,CKH,2020,1,Energy,Oil & Gas Equipment & Services,2309.0
2020-01-31,18.04,CHRS,2020,1,Healthcare,Biotechnology,306.0
2020-01-31,85.4,ITGR,2020,1,Healthcare,Medical Devices,8250.0
2020-01-31,21.37,PVAC,2020,1,Energy,Oil & Gas E&P,94.0
2020-01-31,45.2,ENSG,2020,1,Healthcare,Medical Care Facilities,24500.0
2020-01-31,72.2,INDB,2020,1,Financial Services,Banks-Regional,1348.0
2020-01-31,165.84,JJSF,2020,1,Consumer Defensive,Packaged Foods,4100.0
2020-01-31,37.32,MATW,2020,1,Industrials,Conglomerates,11000.0
2020-01-31,30.37,PRA,2020,1,Financial Services,Insurance-Property & Casualty,961.0
2020-01-31,67.45,SHAK,2020,1,Consumer Cyclical,Restaurants,7603.0
2020-01-31,21.96,CLI,2020,1,Real Estate,REIT-Office,283.0
2020-01-31,13.78,LOCO,2020,1,Consumer Cyclical,Restaurants,5005.0
2020-01-31,19.41,DCOM,2020,1,Financial Services,Banks-Regional,421.0
2020-01-31,22.81,PFS,2020,1,Financial Services,Banks-Regional,968.0
2020-01-31,19.73,KN,2020,1,Technology,Communication Equipment,8500.0
2020-01-31,24.15,ACLS,2020,1,Technology,Semiconductor Equipment & Materials,960.0
2020-01-31,17.72,NX,2020,1,Industrials,Building Products & Equipment,3767.0
2020-01-31,32.23,NEO,2020,1,Healthcare,Diagnostics & Research,1700.0
2020-01-31,27.92,UCBI,2020,1,Financial Services,Banks-Regional,2414.0
2020-01-31,21.43,AMBC,2020,1,Financial Services,Insurance-Specialty,103.0
2020-01-31,4.21,WETF,2020,1,Financial Services,Asset Management,211.0
2020-01-31,9.21,BSIG,2020,1,Financial Services,Asset Management,54.0
2020-01-31,15.76,PDFS,2020,1,Technology,Software-Application,353.0
2020-01-31,30.16,SGH,2020,1,Technology,Semiconductors,1754.0
2020-01-31,39.78,BJRI,2020,1,Consumer Cyclical,Restaurants,22725.0
2020-01-31,3.0,RRC,2020,1,Energy,Oil & Gas E&P,655.0
2020-01-31,17.63,RWT,2020,1,Real Estate,REIT-Mortgage,372.0
2020-01-31,30.05,MDP,2020,1,Communication Services,Publishing,5290.0
2020-01-31,50.69,MTSC,2020,1,Technology,Scientific & Technical Instruments,3500.0
2020-01-31,94.97,PRK,2020,1,Financial Services,Banks-Regional,1907.0
2020-01-31,24.21,DEA,2020,1,Real Estate,REIT-Office,37.0
2020-01-31,33.94,XNCR,2020,1,Healthcare,Biotechnology,166.0
2020-01-31,16.57,ROIC,2020,1,Real Estate,REIT-Retail,73.0
2020-01-31,17.78,PRDO,2020,1,Consumer Defensive,Education & Training Services,2250.0
2020-01-31,14.67,MTDR,2020,1,Energy,Oil & Gas E&P,304.0
2020-01-31,32.6,NBHC,2020,1,Financial Services,Banks-Regional,1229.0
2020-01-31,75.93,ADC,2020,1,Real Estate,REIT-Retail,41.0
2020-01-31,91.57,CRVL,2020,1,Financial Services,Insurance Brokers,3824.0
2020-01-31,48.2,DLX,2020,1,Communication Services,Advertising Agencies,6388.0
2020-01-31,14.9,HSC,2020,1,Industrials,Specialty Industrial Machinery,10500.0
2020-01-31,42.58,AIR,2020,1,Industrials,Aerospace & Defense,4200.0
2020-01-31,26.4,PNTG,2020,1,Healthcare,Medical Care Facilities,4700.0
2020-01-31,31.93,RNST,2020,1,Financial Services,Banks-Regional,2527.0
2020-01-31,107.97,LCII,2020,1,Consumer Cyclical,Recreational Vehicles,10500.0
2020-01-31,96.21,CPK,2020,1,Utilities,Utilities-Regulated Gas,955.0
2020-01-31,21.86,ALEX,2020,1,Real Estate,REIT-Diversified,793.0
2020-01-31,76.61,CVGW,2020,1,Consumer Defensive,Packaged Foods,3657.0
2020-01-31,60.11,PFBC,2020,1,Financial Services,Banks-Regional,279.0
2020-01-31,27.73,CPF,2020,1,Financial Services,Banks-Regional,789.0
2020-01-31,74.49,STMP,2020,1,Technology,Software-Application,1313.0
2020-01-31,45.13,PRGS,2020,1,Technology,Software-Application,1538.0
2020-01-31,46.16,LTC,2020,1,Real Estate,REIT-Healthcare Facilities,22.0
2020-01-31,32.87,RRGB,2020,1,Consumer Cyclical,Restaurants,24586.0
2020-01-31,12.97,HT,2020,1,Real Estate,REIT-Hotel & Motel,49.0
2020-01-31,22.22,GCP,2020,1,Basic Materials,Specialty Chemicals,2000.0
2020-01-31,13.14,VGR,2020,1,Consumer Defensive,Tobacco,1418.0
2020-01-31,6.26,OMI,2020,1,Healthcare,Medical Distribution,15400.0
2020-01-31,25.89,KLIC,2020,1,Technology,Semiconductor Equipment & Materials,2544.0
2020-01-31,35.59,USCR,2020,1,Basic Materials,Building Materials,3173.0
2020-01-31,36.01,MATX,2020,1,Industrials,Marine Shipping,1988.0
2020-01-31,16.45,KRA,2020,1,Basic Materials,Specialty Chemicals,1944.0
2020-01-31,15.5,PGTI,2020,1,Industrials,Building Products & Equipment,3000.0
2020-01-31,15.87,RMBS,2020,1,Technology,Semiconductors,685.0
2020-01-31,6.22,EZPW,2020,1,Financial Services,Credit Services,6800.0
2020-01-31,7.69,IVC,2020,1,Healthcare,Medical Devices,3900.0
2020-01-31,27.13,GVA,2020,1,Industrials,Engineering & Construction,7000.0
2020-01-31,166.02,KWR,2020,1,Basic Materials,Specialty Chemicals,4500.0
2020-01-31,16.15,ETH,2020,1,Consumer Cyclical,"Furnishings, Fixtures & Appliances",3369.0
2020-01-31,101.68,CNMD,2020,1,Healthcare,Medical Devices,3300.0
2020-01-31,20.5,RUTH,2020,1,Consumer Cyclical,Restaurants,5740.0
2020-01-31,41.27,POWL,2020,1,Industrials,Electrical Equipment & Parts,1997.0
2020-01-31,27.32,HMSY,2020,1,Healthcare,Health Information Services,3100.0
2020-01-31,96.63,MED,2020,1,Consumer Cyclical,Personal Services,550.0
2020-01-31,20.77,CVBF,2020,1,Financial Services,Banks-Regional,0.0
2020-01-31,15.8,GEO,2020,1,Real Estate,REIT-Healthcare Facilities,23000.0
2020-01-31,25.06,ENVA,2020,1,Financial Services,Credit Services,1325.0
2020-01-31,34.89,SCSC,2020,1,Technology,Electronics & Computer Distribution,2200.0
2020-01-31,186.82,WDFC,2020,1,Basic Materials,Specialty Chemicals,522.0
2020-01-31,36.59,AMCX,2020,1,Communication Services,Broadcasting,2114.0
2020-01-31,21.91,TBI,2020,1,Industrials,Staffing & Employment Services,6200.0
2020-01-31,26.72,GMS,2020,1,Industrials,Building Products & Equipment,5308.0
2020-01-31,46.4,FIX,2020,1,Industrials,Engineering & Construction,12000.0
2020-01-31,1.72,LPI,2020,1,Energy,Oil & Gas E&P,280.0
2020-01-31,88.56,AWR,2020,1,Utilities,Utilities-Regulated Water,841.0
2020-01-31,28.17,AX,2020,1,Financial Services,Banks-Regional,1108.0
2020-01-31,7.05,OSUR,2020,1,Healthcare,Medical Instruments & Supplies,472.0
2020-01-31,12.3,CVET,2020,1,Healthcare,Health Information Services,5100.0
2020-01-31,54.52,ROCK,2020,1,Industrials,Building Products & Equipment,1932.0
2020-01-31,12.18,SPTN,2020,1,Consumer Defensive,Food Distribution,10400.0
