Ticker,pct change,Sector,Industry,Full Time Emp,Year
AKR,-9.170437405731521,Real Estate,REIT-Retail,118,2015
ALGT,-8.00810343800274,Industrials,Airlines,4275,2015
DBD,-3.6889332003988016,Technology,Software-Application,22000,2015
COLB,21.777914487849888,Financial Services,Banks-Regional,2162,2015
SAIA,-89.25842696629213,Industrials,Trucking,10400,2015
AGYS,-3.9039039039039096,Technology,Software-Application,1275,2015
FBNC,11.419423692636057,Financial Services,Banks-Regional,1065,2015
RC,-15.053050397877993,Real Estate,REIT-Mortgage,500,2015
LTC,-8.762169680111267,Real Estate,REIT-Healthcare Facilities,22,2015
SBSI,-13.65528726061616,Financial Services,Banks-Regional,845,2015
TSE,45.92198581560283,Basic Materials,Specialty Chemicals,2700,2015
RGS,-11.307420494699643,Consumer Cyclical,Personal Services,7000,2015
SUPN,36.75595238095238,Healthcare,Drug Manufacturers-Specialty & Generic,464,2015
KELYA,-4.643962848297214,Industrials,Staffing & Employment Services,7700,2015
BMI,-2.167605393411838,Industrials,Electrical Equipment & Parts,1567,2015
OMCL,-2.413127413127413,Healthcare,Health Information Services,2670,2015
NTUS,21.74817898022892,Healthcare,Medical Devices,1484,2015
RPAI,-19.769803656059594,Real Estate,REIT-Retail,215,2015
SPTN,-19.03881700554529,Consumer Defensive,Food Distribution,10400,2015
LZB,-9.295659295659293,Consumer Cyclical,"Furnishings, Fixtures & Appliances",9500,2015
AAOI,47.90209790209791,Technology,Semiconductors,3115,2015
DCOM,15.608919382504283,Financial Services,Banks-Regional,421,2015
ACLS,7.335907335907334,Technology,Semiconductor Equipment & Materials,960,2015
PFBC,20.926711084191407,Financial Services,Banks-Regional,279,2015
MYGN,13.29935125115847,Healthcare,Diagnostics & Research,2700,2015
FBC,38.51146689744699,Financial Services,Banks-Regional,4871,2015
CLF,-306.3291139240506,Basic Materials,Steel,2372,2015
SAFT,-9.879389854558355,Financial Services,Insurance-Property & Casualty,609,2015
SWM,7.454155751369379,Basic Materials,Paper & Paper Products,3400,2015
PDFS,-53.32103321033211,Technology,Software-Application,353,2015
FRGI,-75.80357142857143,Consumer Cyclical,Restaurants,10480,2015
GFF,17.471910112359556,Industrials,Tools & Accessories,7400,2015
ALG,13.531669865643,Industrials,Farm & Heavy Construction Machinery,4270,2015
AVD,20.199857244825125,Basic Materials,Agricultural Inputs,671,2015
JBSS,32.500462705904134,Consumer Defensive,Packaged Foods,1370,2015
ENSG,-83.38488731771984,Healthcare,Medical Care Facilities,24500,2015
ATNI,15.083727470279939,Communication Services,Telecom Services,1700,2015
HSC,-87.30964467005076,Industrials,Specialty Industrial Machinery,10500,2015
OFG,-119.94535519125684,Financial Services,Banks-Regional,2405,2015
HSKA,48.57807652533609,Healthcare,Diagnostics & Research,386,2015
MDP,-20.3699421965318,Communication Services,Publishing,5290,2015
ECOL,-13.776070252469824,Industrials,Waste Management,3800,2015
PLT,3.3530156052298676,Technology,Communication Equipment,6584,2015
UIS,-98.46153846153844,Technology,Information Technology Services,20800,2015
SRDX,-13.073507646768634,Healthcare,Diagnostics & Research,370,2015
OIS,-50.715596330275226,Energy,Oil & Gas Equipment & Services,2337,2015
USCR,51.879984808203574,Basic Materials,Building Materials,3173,2015
CLI,16.445396145610278,Real Estate,REIT-Office,283,2015
ADC,-1.9123271550455974,Real Estate,REIT-Retail,41,2015
VRA,-21.00253807106599,Consumer Cyclical,Footwear & Accessories,2700,2015
GTLS,-58.6859688195991,Industrials,Specialty Industrial Machinery,5743,2015
CHCO,7.252410166520601,Financial Services,Banks-Regional,921,2015
ATI,-153.6,Industrials,Metal Fabrication,8100,2015
CLW,-62.57412694926421,Basic Materials,Paper & Paper Products,3290,2015
CFFN,0.7961783439490419,Financial Services,Banks-Regional,668,2015
EZPW,-106.6132264529058,Financial Services,Credit Services,6800,2015
DLX,-19.050238357169064,Communication Services,Advertising Agencies,6388,2015
GPI,-6.195508586525756,Consumer Cyclical,Auto & Truck Dealerships,15296,2015
HSII,18.589272593681113,Industrials,Staffing & Employment Services,1746,2015
BCEI,-394.876660341556,Energy,Oil & Gas E&P,125,2015
BOOT,-64.19853539462979,Consumer Cyclical,Apparel Retail,1100,2015
AWR,5.50655542312277,Utilities,Utilities-Regulated Water,841,2015
ZYXI,60.0,Healthcare,Medical Devices,283,2015
CLDT,-52.001953124999986,Real Estate,REIT-Hotel & Motel,39,2015
SPXC,-795.7127545551982,Industrials,Specialty Industrial Machinery,4500,2015
TTEC,20.960229308491584,Technology,Information Technology Services,56200,2015
HWKN,-7.6600503214984474,Basic Materials,Specialty Chemicals,656,2015
UEIC,-24.128529698149954,Technology,Consumer Electronics,4347,2015
STMP,58.42532615637259,Technology,Software-Application,1313,2015
ROIC,1.2849162011173012,Real Estate,REIT-Retail,73,2015
CMTL,-64.45993031358884,Technology,Communication Equipment,2034,2015
LGIH,45.869297163995064,Consumer Cyclical,Residential Construction,953,2015
FOSL,-167.5054704595186,Consumer Cyclical,Luxury Goods,10200,2015
AJRD,-7.279693486590041,Industrials,Aerospace & Defense,4814,2015
IRDM,-1.1890606420927425,Communication Services,Telecom Services,497,2015
SBCF,15.487316421895864,Financial Services,Banks-Regional,968,2015
CMO,-37.52860411899312,Real Estate,REIT-Mortgage,14,2015
GCI,-20.195272353545732,Communication Services,Publishing,21255,2015
RAVN,-37.435897435897445,Industrials,Specialty Industrial Machinery,1362,2015
PTEN,-13.793103448275861,Energy,Oil & Gas Drilling,5800,2015
LOCO,-103.72129849564529,Consumer Cyclical,Restaurants,5005,2015
DDD,-234.63751438434986,Technology,Computer Hardware,2472,2015
RPT,-17.820590006020474,Real Estate,REIT-Retail,104,2015
SPSC,15.539096994730093,Technology,Software-Infrastructure,1363,2015
FF,18.59259259259259,Basic Materials,Chemicals,538,2015
OMI,4.863813229571985,Healthcare,Medical Distribution,15400,2015
FMBI,16.440586001085183,Financial Services,Banks-Regional,2122,2015
OII,-39.552238805970134,Energy,Oil & Gas Equipment & Services,9100,2015
MYRG,-21.445900048520144,Industrials,Engineering & Construction,7100,2015
DBI,-49.036043587594314,Consumer Cyclical,Apparel Retail,15800,2015
SPPI,-16.08623548922056,Healthcare,Biotechnology,146,2015
NSIT,5.77229299363057,Technology,Information Technology Services,11261,2015
CEVA,21.61815068493151,Technology,Semiconductors,382,2015
PKE,-44.156706507304115,Industrials,Aerospace & Defense,136,2015
MTOR,-53.293413173652716,Consumer Cyclical,Auto Parts,8600,2015
GLUU,-44.44444444444443,Communication Services,Electronic Gaming & Multimedia,715,2015
VRTU,9.385582970488636,Technology,Information Technology Services,22883,2015
ASTE,12.62899262899263,Industrials,Farm & Heavy Construction Machinery,3582,2015
MCRI,23.855633802816893,Consumer Cyclical,Resorts & Casinos,2300,2015
BCC,-58.401880141010565,Basic Materials,Lumber & Wood Production,5900,2015
TNC,-15.908282971916096,Industrials,Specialty Industrial Machinery,4373,2015
RMBS,2.9335634167385662,Technology,Semiconductors,685,2015
STC,4.098580230377716,Financial Services,Insurance-Property & Casualty,5300,2015
NTGR,19.422572178477676,Technology,Communication Equipment,803,2015
ABCB,29.008531921153285,Financial Services,Banks-Regional,2656,2015
STAR,-11.167945439045173,Real Estate,REIT-Diversified,155,2015
FFBC,8.577753182069731,Financial Services,Banks-Regional,2065,2015
CNXN,-4.9028268551236724,Technology,Electronics & Computer Distribution,2609,2015
DHC,-56.94070080862533,Real Estate,REIT-Healthcare Facilities,0,2015
EXTR,27.941176470588236,Technology,Communication Equipment,2584,2015
AIT,0.1481847369720975,Industrials,Industrial Distribution,6141,2015
FORR,-32.51404494382023,Industrials,Consulting Services,1823,2015
QEP,-50.89552238805969,Energy,Oil & Gas E&P,248,2015
CENX,-422.8506787330316,Basic Materials,Aluminum,2079,2015
WABC,12.983957219251337,Financial Services,Banks-Regional,737,2015
SSTK,-74.0568954854669,Communication Services,Internet Content & Information,1116,2015
RYAM,-74.87231869254344,Basic Materials,Chemicals,4000,2015
POWI,-6.066214271026107,Technology,Semiconductors,699,2015
GES,0.5296610169491413,Consumer Cyclical,Apparel Retail,15800,2015
WWW,-68.4619988031119,Consumer Cyclical,Footwear & Accessories,4000,2015
IPAR,-5.583543240973964,Consumer Defensive,Household & Personal Products,402,2015
KALU,17.152761176189333,Basic Materials,Aluminum,2585,2015
ODP,-34.751773049645394,Consumer Cyclical,Specialty Retail,40000,2015
VRTV,-40.44726670347874,Industrials,Business Equipment & Supplies,8000,2015
TPRE,1.3422818791946287,Financial Services,Insurance-Reinsurance,35,2015
TRUP,27.25409836065574,Financial Services,Insurance-Specialty,738,2015
BLMN,-46.329188869153334,Consumer Cyclical,Restaurants,94000,2015
HSTM,-28.45454545454546,Healthcare,Health Information Services,849,2015
USNA,23.256360078277883,Consumer Defensive,Household & Personal Products,1909,2015
FORM,16.11111111111111,Technology,Semiconductors,1836,2015
DGII,16.080843585237258,Technology,Communication Equipment,656,2015
ZEUS,-18.393782383419698,Basic Materials,Steel,1551,2015
BPFH,2.9982363315696636,Financial Services,Banks-Regional,779,2015
CNMD,-8.149829738933038,Healthcare,Medical Devices,3300,2015
QNST,-19.34731934731935,Communication Services,Advertising Agencies,592,2015
UIHC,-42.86549707602338,Financial Services,Insurance-Property & Casualty,363,2015
SSP,-3.8421052631578965,Communication Services,Broadcasting,5900,2015
SANM,-2.915451895043739,Technology,Electronic Components,30000,2015
HVT,-13.945895522388053,Consumer Cyclical,Home Improvement Retail,3425,2015
ADUS,4.725085910652927,Healthcare,Medical Care Facilities,5002,2015
HP,-11.223155929038292,Energy,Oil & Gas Drilling,4138,2015
KAMN,6.836559666748343,Industrials,Aerospace & Defense,2935,2015
WNC,-5.409974640743876,Industrials,Farm & Heavy Construction Machinery,6900,2015
VRTS,-15.469095862421254,Financial Services,Asset Management,578,2015
NBHC,13.664014974262992,Financial Services,Banks-Regional,1229,2015
KFY,14.10488245931284,Industrials,Staffing & Employment Services,8198,2015
CHEF,-28.237410071942453,Consumer Defensive,Food Distribution,2447,2015
CLB,14.704800441419897,Energy,Oil & Gas Equipment & Services,3800,2015
CNSL,-11.121718377088314,Communication Services,Telecom Services,3400,2015
UFCS,27.06865048290264,Financial Services,Insurance-Property & Casualty,1173,2015
UNFI,-96.34146341463415,Consumer Defensive,Food Distribution,28300,2015
PLAY,31.14518447532344,Consumer Cyclical,Restaurants,15908,2015
PRGS,-4.3750000000000036,Technology,Software-Application,1538,2015
SAH,-8.21616871704744,Consumer Cyclical,Auto & Truck Dealerships,9300,2015
AGO,7.604994324631094,Financial Services,Insurance-Specialty,441,2015
PETS,8.401400233372236,Healthcare,Pharmaceutical Retailers,214,2015
HZO,-38.49077090119435,Consumer Cyclical,Specialty Retail,1736,2015
SBH,-11.43779132305485,Consumer Cyclical,Specialty Retail,30000,2015
EHTH,-2.605210420841681,Financial Services,Insurance Brokers,1500,2015
CHS,-56.3261480787254,Consumer Cyclical,Apparel Retail,4788,2015
CALM,24.36340094950368,Consumer Defensive,Farm Products,3461,2015
SENEA,10.697032436162877,Consumer Defensive,Packaged Foods,3200,2015
JOE,12.69584008643977,Real Estate,Real Estate-Diversified,55,2015
WD,38.389448108295724,Financial Services,Mortgage Finance,861,2015
WDFC,16.81702990369995,Basic Materials,Specialty Chemicals,522,2015
VIVO,15.692007797270948,Healthcare,Diagnostics & Research,0,2015
CTB,8.084544253632767,Consumer Cyclical,Auto Parts,8720,2015
PRA,8.572017308881112,Financial Services,Insurance-Property & Casualty,961,2015
HIBB,-55.55555555555556,Consumer Cyclical,Specialty Retail,3500,2015
REGI,5.920344456404726,Energy,Oil & Gas Refining & Marketing,829,2015
WRLD,-97.97843665768194,Financial Services,Credit Services,3744,2015
VBTX,18.877236273904998,Financial Services,Banks-Regional,676,2015
GIII,-119.61138725711704,Consumer Cyclical,Apparel Retail,4000,2015
MATX,18.48463523340371,Industrials,Marine Shipping,1988,2015
CPS,32.65884778966362,Consumer Cyclical,Auto Parts,28000,2015
VTOL,-101.97309417040357,Energy,Oil & Gas Equipment & Services,0,2015
VGR,5.129292072912254,Consumer Defensive,Tobacco,1418,2015
ETH,2.156721782890012,Consumer Cyclical,"Furnishings, Fixtures & Appliances",3369,2015
SCSC,-7.014276846679075,Technology,Electronics & Computer Distribution,2200,2015
B,2.938683243854194,Industrials,Specialty Industrial Machinery,5749,2015
CWT,-5.4576708207993105,Utilities,Utilities-Regulated Water,1224,2015
CBU,15.798698047070594,Financial Services,Banks-Regional,2752,2015
INDB,18.680137575236465,Financial Services,Banks-Regional,1348,2015
OSPN,-28.511655708308425,Technology,Software-Application,789,2015
RGP,-2.2031823745410004,Industrials,Consulting Services,929,2015
GEO,-50.53614666205466,Real Estate,REIT-Healthcare Facilities,23000,2015
CBB,18.611111111111107,Communication Services,Telecom Services,4400,2015
FOE,-0.0899280575539709,Basic Materials,Specialty Chemicals,5922,2015
NWBI,11.874533233756534,Financial Services,Banks-Regional,2523,2015
FSS,3.659305993690852,Industrials,Pollution & Treatment Controls,3600,2015
ANDE,-42.20676572873853,Consumer Defensive,Food Distribution,2247,2015
BGS,14.791547687035989,Consumer Defensive,Packaged Foods,2952,2015
GVA,20.577953856909808,Industrials,Engineering & Construction,7000,2015
HAYN,-6.105205778141189,Industrials,Metal Fabrication,1037,2015
SKT,-20.336391437308862,Real Estate,REIT-Retail,285,2015
TVTY,-60.21756021756024,Healthcare,Medical Care Facilities,1000,2015
LPG,4.248088360237893,Energy,Oil & Gas Midstream,585,2015
WETF,-11.096938775510216,Financial Services,Asset Management,211,2015
MGPI,38.882466281310215,Consumer Defensive,Packaged Foods,341,2015
REX,-2.6632143517662246,Energy,Oil & Gas Refining & Marketing,128,2015
MTSC,-13.988329916416978,Technology,Scientific & Technical Instruments,3500,2015
CPSI,0.9849246231155819,Healthcare,Health Information Services,2000,2015
THRM,22.405063291139236,Consumer Cyclical,Auto Parts,11000,2015
AEGN,20.662868979803203,Industrials,Engineering & Construction,4900,2015
SKYW,34.016824395373284,Industrials,Airlines,13700,2015
AIN,6.621067031463735,Consumer Cyclical,Textile Manufacturing,4000,2015
CPRI,-76.70993509735398,Consumer Cyclical,Apparel Manufacturing,10834,2015
BRKL,16.521739130434785,Financial Services,Banks-Regional,763,2015
DRH,-50.56994818652849,Real Estate,REIT-Hotel & Motel,31,2015
CXW,-48.433371083427716,Real Estate,REIT-Specialty,14075,2015
KN,-59.114778694673674,Technology,Communication Equipment,8500,2015
NPO,-35.33302919708028,Industrials,Specialty Industrial Machinery,5300,2015
GWB,30.392832529290146,Financial Services,Banks-Regional,1607,2015
CTRE,-23.10502283105024,Real Estate,REIT-Healthcare Facilities,52,2015
AHH,-1.8129770992366363,Real Estate,REIT-Diversified,169,2015
FN,31.444164567590267,Technology,Electronic Components,11506,2015
CCOI,-6.831940040357464,Communication Services,Telecom Services,1110,2015
ANGO,-58.52553542009885,Healthcare,Medical Instruments & Supplies,800,2015
SLCA,-34.54351308061932,Energy,Oil & Gas Equipment & Services,2177,2015
AAT,-15.723598435462844,Real Estate,REIT-Diversified,199,2015
GCO,-25.725849023403143,Consumer Cyclical,Apparel Retail,5650,2015
AIR,-9.014834537847094,Industrials,Aerospace & Defense,4200,2015
EGHT,32.66375545851528,Technology,Software-Application,1675,2015
PLCE,-8.605072463768115,Consumer Cyclical,Apparel Retail,3900,2015
XPER,-23.55881372875707,Technology,Semiconductor Equipment & Materials,1900,2015
MERC,-40.11049723756905,Basic Materials,Paper & Paper Products,2325,2015
PIPR,-26.361386138613856,Financial Services,Capital Markets,1510,2015
HAFC,16.273187183811128,Financial Services,Banks-Regional,633,2015
FBP,-68.92307692307693,Financial Services,Banks-Regional,2674,2015
NXGN,-1.0545905707195915,Healthcare,Health Information Services,2754,2015
ENVA,-191.22541603630862,Financial Services,Credit Services,1325,2015
AAON,6.072351421188631,Industrials,Building Products & Equipment,2290,2015
BIG,-19.12298910223144,Consumer Defensive,Discount Stores,10500,2015
AMSF,20.039292730844785,Financial Services,Insurance-Specialty,431,2015
BFS,-11.351667641895844,Real Estate,REIT-Retail,116,2015
GTY,-8.046647230320715,Real Estate,REIT-Retail,31,2015
NBTB,17.467718794835,Financial Services,Banks-Regional,1788,2015
MD,5.260954507396032,Healthcare,Medical Care Facilities,9480,2015
HLIT,-87.96068796068795,Technology,Communication Equipment,1162,2015
PLAB,32.5301204819277,Technology,Semiconductor Equipment & Materials,1728,2015
RRC,-88.01300284437222,Energy,Oil & Gas E&P,655,2015
MMSI,17.53630984400215,Healthcare,Medical Instruments & Supplies,6000,2015
GDOT,7.12545676004873,Financial Services,Credit Services,1200,2015
TBI,14.36335403726709,Industrials,Staffing & Employment Services,6200,2015
APOG,0.5745805561939784,Industrials,Building Products & Equipment,7200,2015
INN,-7.280334728033481,Real Estate,REIT-Hotel & Motel,59,2015
OSIS,21.069253327317835,Technology,Electronic Components,6758,2015
ITRI,-2.846876727473745,Technology,Scientific & Technical Instruments,6700,2015
EVTC,-19.832735961768226,Technology,Software-Infrastructure,2300,2015
BHLB,14.462384060460327,Financial Services,Banks-Regional,1507,2015
SHOO,-13.63335539377897,Consumer Cyclical,Footwear & Accessories,2500,2015
VECO,-41.8774319066148,Technology,Semiconductor Equipment & Materials,954,2015
PRK,11.129531388152085,Financial Services,Banks-Regional,1907,2015
OSUR,-42.70186335403725,Healthcare,Medical Instruments & Supplies,472,2015
SIG,2.0858598108173645,Consumer Cyclical,Luxury Goods,26126,2015
CVCO,11.763293722242224,Consumer Cyclical,Residential Construction,5000,2015
PLXS,-8.505154639175254,Technology,Electronic Components,19500,2015
CRVL,25.000000000000007,Financial Services,Insurance Brokers,3824,2015
PRSC,16.87979539641944,Healthcare,Medical Care Facilities,3800,2015
TMP,8.707264957264945,Financial Services,Banks-Regional,934,2015
LMAT,53.91304347826087,Healthcare,Medical Instruments & Supplies,454,2015
MTRN,-17.678571428571438,Basic Materials,Other Industrial Metals & Mining,2600,2015
CSGS,31.85102834908282,Technology,Software-Infrastructure,4339,2015
BANF,1.6376663254861836,Financial Services,Banks-Regional,1948,2015
BHE,-17.223028543783254,Technology,Electronic Components,10600,2015
CATO,-15.15480717001629,Consumer Cyclical,Apparel Retail,10060,2015
CRS,-25.338619094813343,Industrials,Metal Fabrication,4600,2015
NMIH,-13.737075332348606,Financial Services,Insurance-Property & Casualty,261,2015
NPK,23.968139029688633,Industrials,Aerospace & Defense,919,2015
UCBI,10.159055926115942,Financial Services,Banks-Regional,2414,2015
RES,-4.351464435146455,Energy,Oil & Gas Equipment & Services,2700,2015
MLAB,23.44723618090452,Technology,Scientific & Technical Instruments,460,2015
UFPI,26.780751791721517,Basic Materials,Lumber & Wood Production,12000,2015
KOP,0.49315068493150604,Basic Materials,Specialty Chemicals,2120,2015
TGI,-43.547169811320764,Industrials,Aerospace & Defense,9989,2015
WRE,-6.097560975609764,Real Estate,REIT-Office,125,2015
PLUS,27.686039030666958,Technology,Software-Application,1497,2015
PBF,23.662048356424886,Energy,Oil & Gas Refining & Marketing,3442,2015
HCI,-32.596843615494976,Financial Services,Insurance-Property & Casualty,413,2015
NX,9.68824940047963,Industrials,Building Products & Equipment,3767,2015
EAT,-21.856100104275278,Consumer Cyclical,Restaurants,62200,2015
MTDR,-9.054122407688412,Energy,Oil & Gas E&P,304,2015
CRY,-4.452690166975885,Healthcare,Medical Devices,1200,2015
VG,26.82926829268293,Communication Services,Telecom Services,2264,2015
PRLB,-1.099073637933746,Industrials,Metal Fabrication,2535,2015
RLGY,-26.806653940550852,Real Estate,Real Estate Services,10150,2015
DSPG,-16.419491525423737,Technology,Semiconductors,340,2015
MANT,-7.572751322751333,Technology,Software-Application,8900,2015
LXP,-42.625,Real Estate,REIT-Diversified,57,2015
M,-82.61863922241282,Consumer Cyclical,Department Stores,123000,2015
SITC,-16.389548693586708,Real Estate,REIT-Retail,361,2015
RNST,23.975588491717517,Financial Services,Banks-Regional,2527,2015
TWI,-126.90355329949239,Industrials,Farm & Heavy Construction Machinery,6200,2015
CATM,0.11887072808320698,Industrials,Business Equipment & Supplies,1987,2015
ANIK,-2.672955974842776,Healthcare,Biotechnology,154,2015
MCS,0.5798629414865548,Communication Services,Entertainment,3465,2015
CVBF,13.652482269503558,Financial Services,Banks-Regional,0,2015
CASH,27.128238623993035,Financial Services,Banks-Regional,1015,2015
BDN,-21.595900439238648,Real Estate,REIT-Office,337,2015
CROX,-3.5156249999999947,Consumer Cyclical,Footwear & Accessories,3803,2015
AZZ,24.077739787655215,Industrials,Electrical Equipment & Parts,4343,2015
MPAA,22.744750073942622,Consumer Cyclical,Auto Parts,4012,2015
MTRX,6.523855890944498,Energy,Oil & Gas Equipment & Services,2900,2015
CVGW,18.142857142857142,Consumer Defensive,Packaged Foods,3657,2015
PGTI,24.58296751536436,Industrials,Building Products & Equipment,3000,2015
IIIN,2.390057361376673,Industrials,Metal Fabrication,881,2015
HI,-6.007424907188664,Industrials,Specialty Industrial Machinery,11000,2015
ITGR,7.5047619047619,Healthcare,Medical Devices,8250,2015
BRKS,-20.880149812734086,Technology,Semiconductor Equipment & Materials,3159,2015
CAMP,10.135474159558452,Technology,Communication Equipment,1080,2015
APEI,-80.38688876947879,Consumer Defensive,Education & Training Services,1410,2015
OXM,12.347226574741464,Consumer Cyclical,Apparel Manufacturing,6100,2015
EGOV,16.565040650406495,Technology,Software-Application,1000,2015
FIX,41.41449683321605,Industrials,Engineering & Construction,12000,2015
CRMT,-98.98838516298238,Consumer Cyclical,Auto & Truck Dealerships,1750,2015
RUTH,8.793969849246233,Consumer Cyclical,Restaurants,5740,2015
SEM,-13.518052057094874,Healthcare,Medical Care Facilities,35700,2015
PRDO,-53.71900826446282,Consumer Defensive,Education & Training Services,2250,2015
SCVL,-0.0862068965517223,Consumer Cyclical,Apparel Retail,2200,2015
DRQ,-25.325004220834053,Energy,Oil & Gas Equipment & Services,1444,2015
WTS,-18.039057781356956,Industrials,Specialty Industrial Machinery,4800,2015
ESE,0.3320420586607566,Technology,Scientific & Technical Instruments,2713,2015
SJI,-147.66156462585036,Utilities,Utilities-Diversified,1100,2015
LMNX,17.48480598410473,Healthcare,Medical Instruments & Supplies,1257,2015
BANC,29.890560875512996,Financial Services,Banks-Regional,600,2015
HFWA,17.62208067940552,Financial Services,Banks-Regional,857,2015
INVA,-6.925996204933591,Healthcare,Biotechnology,5,2015
TG,-57.04845814977975,Basic Materials,Specialty Chemicals,3000,2015
ROCK,40.4874213836478,Industrials,Building Products & Equipment,1932,2015
PBI,-16.12590799031478,Industrials,Business Equipment & Supplies,11000,2015
JBT,39.41400762592815,Industrials,Specialty Industrial Machinery,6200,2015
ADTN,-28.397212543554012,Technology,Communication Equipment,1790,2015
RRGB,-25.52640103660511,Consumer Cyclical,Restaurants,24586,2015
LDL,22.350620067643735,Industrials,Specialty Industrial Machinery,3250,2015
TBK,21.21212121212121,Financial Services,Banks-Regional,1122,2015
CSII,-125.462962962963,Healthcare,Medical Devices,779,2015
KRA,-16.43588199879591,Basic Materials,Specialty Chemicals,1944,2015
ANIP,-24.033240997229914,Healthcare,Drug Manufacturers-Specialty & Generic,338,2015
LQDT,-19.07692307692308,Consumer Cyclical,Internet Retail,574,2015
