Date,Close,Ticker,Year,Month,Sector,Industry,Full Time Emp
2018-01-31,62.4,ASTE,2018,1,Industrials,Farm & Heavy Construction Machinery,3582.0
2018-01-31,34.1,ANDE,2018,1,Consumer Defensive,Food Distribution,2247.0
2018-01-31,29.44,SJI,2018,1,Utilities,Utilities-Diversified,1100.0
2018-01-31,23.4,CVBF,2018,1,Financial Services,Banks-Regional,0.0
2018-01-31,52.95,RGR,2018,1,Industrials,Aerospace & Defense,1609.0
2018-01-31,16.2,AMBC,2018,1,Financial Services,Insurance-Specialty,103.0
2018-01-31,82.45,TSE,2018,1,Basic Materials,Specialty Chemicals,2700.0
2018-01-31,51.65,DRQ,2018,1,Energy,Oil & Gas Equipment & Services,1444.0
2018-01-31,16.35,RGP,2018,1,Industrials,Consulting Services,929.0
2018-01-31,77.85,USCR,2018,1,Basic Materials,Building Materials,3173.0
2018-01-31,30.01,GKOS,2018,1,Healthcare,Medical Instruments & Supplies,600.0
2018-01-31,77.2,PLUS,2018,1,Technology,Software-Application,1497.0
2018-01-31,23.7,RUTH,2018,1,Consumer Cyclical,Restaurants,5740.0
2018-01-31,27.35,TBI,2018,1,Industrials,Staffing & Employment Services,6200.0
2018-01-31,59.37,WABC,2018,1,Financial Services,Banks-Regional,737.0
2018-01-31,56.8,VVI,2018,1,Industrials,Specialty Business Services,5361.0
2018-01-31,33.29,SLCA,2018,1,Energy,Oil & Gas Equipment & Services,2177.0
2018-01-31,17.9,ENVA,2018,1,Financial Services,Credit Services,1325.0
2018-01-31,39.7,TTEC,2018,1,Technology,Information Technology Services,56200.0
2018-01-31,18.3,VICR,2018,1,Technology,Electronic Components,993.0
2018-01-31,50.15,GBX,2018,1,Industrials,Railroads,10600.0
2018-01-31,31.5,HAFC,2018,1,Financial Services,Banks-Regional,633.0
2018-01-31,84.95,ENTA,2018,1,Healthcare,Biotechnology,141.0
2018-01-31,16.86,KRG,2018,1,Real Estate,REIT-Retail,133.0
2018-01-31,45.1,CCOI,2018,1,Communication Services,Telecom Services,1110.0
2018-01-31,17.9,HSC,2018,1,Industrials,Specialty Industrial Machinery,10500.0
2018-01-31,18.85,CRY,2018,1,Healthcare,Medical Devices,1200.0
2018-01-31,14.25,RRC,2018,1,Energy,Oil & Gas E&P,655.0
2018-01-31,14.01,CCRN,2018,1,Industrials,Staffing & Employment Services,1700.0
2018-01-31,66.08,OSIS,2018,1,Technology,Electronic Components,6758.0
2018-01-31,124.59,CPS,2018,1,Consumer Cyclical,Auto Parts,28000.0
2018-01-31,22.95,HZO,2018,1,Consumer Cyclical,Specialty Retail,1736.0
2018-01-31,27.51,RLGY,2018,1,Real Estate,Real Estate Services,10150.0
2018-01-31,56.0,MATW,2018,1,Industrials,Conglomerates,11000.0
2018-01-31,5.67,IRET,2018,1,Real Estate,REIT-Residential,361.0
2018-01-31,99.6,MGLN,2018,1,Healthcare,Healthcare Plans,10100.0
2018-01-31,33.4,GCP,2018,1,Basic Materials,Specialty Chemicals,2000.0
2018-01-31,47.8,LDL,2018,1,Industrials,Specialty Industrial Machinery,3250.0
2018-01-31,15.65,VIVO,2018,1,Healthcare,Diagnostics & Research,0.0
2018-01-31,32.39,AAOI,2018,1,Technology,Semiconductors,3115.0
2018-01-31,49.35,RMAX,2018,1,Real Estate,Real Estate Services,500.0
2018-01-31,16.01,SSP,2018,1,Communication Services,Broadcasting,5900.0
2018-01-31,28.7,VRTV,2018,1,Industrials,Business Equipment & Supplies,8000.0
2018-01-31,44.3,HI,2018,1,Industrials,Specialty Industrial Machinery,11000.0
2018-01-31,57.76,TUP,2018,1,Consumer Cyclical,Packaging & Containers,11300.0
2018-01-31,31.6,CCS,2018,1,Consumer Cyclical,Residential Construction,1460.0
2018-01-31,26.96,ATI,2018,1,Industrials,Metal Fabrication,8100.0
2018-01-31,14.91,MDRX,2018,1,Healthcare,Health Information Services,9600.0
2018-01-31,92.3,PIPR,2018,1,Financial Services,Capital Markets,1510.0
2018-01-31,31.02,SYKE,2018,1,Technology,Information Technology Services,54900.0
2018-01-31,45.56,MCRI,2018,1,Consumer Cyclical,Resorts & Casinos,2300.0
2018-01-31,52.6,SPSC,2018,1,Technology,Software-Infrastructure,1363.0
2018-01-31,49.7,MTRN,2018,1,Basic Materials,Other Industrial Metals & Mining,2600.0
2018-01-31,16.24,IVR,2018,1,Real Estate,REIT-Mortgage,0.0
2018-01-31,15.92,RGS,2018,1,Consumer Cyclical,Personal Services,7000.0
2018-01-31,40.85,MEI,2018,1,Technology,Electronic Components,6044.0
2018-01-31,27.5,CTS,2018,1,Technology,Electronic Components,3570.0
2018-01-31,47.45,MTH,2018,1,Consumer Cyclical,Residential Construction,1510.0
2018-01-31,45.28,SWM,2018,1,Basic Materials,Paper & Paper Products,3400.0
2018-01-31,6.91,ENDP,2018,1,Healthcare,Drug Manufacturers-Specialty & Generic,3172.0
2018-01-31,10.13,VTOL,2018,1,Energy,Oil & Gas Equipment & Services,0.0
2018-01-31,71.75,IBTX,2018,1,Financial Services,Banks-Regional,1469.0
2018-01-31,34.21,MATX,2018,1,Industrials,Marine Shipping,1988.0
2018-01-31,34.21,DXPE,2018,1,Industrials,Industrial Distribution,2747.0
2018-01-31,52.07,MANT,2018,1,Technology,Software-Application,8900.0
2018-01-31,48.2,BMI,2018,1,Industrials,Electrical Equipment & Parts,1567.0
2018-01-31,34.85,GCO,2018,1,Consumer Cyclical,Apparel Retail,5650.0
2018-01-31,17.7,SEM,2018,1,Healthcare,Medical Care Facilities,35700.0
2018-01-31,14.77,ELY,2018,1,Consumer Cyclical,Leisure,4200.0
2018-01-31,15.15,VSTO,2018,1,Consumer Cyclical,Leisure,4400.0
2018-01-31,36.34,EAT,2018,1,Consumer Cyclical,Restaurants,62200.0
