Date,Close,Ticker,Year,Month,Sector,Industry,Full Time Emp
2015-01-30,24.35,AXL,2015,1,Consumer Cyclical,Auto Parts,20000.0
2015-01-30,44.71,WDR,2015,1,Financial Services,Asset Management,1162.0
2015-01-30,30.5,OFIX,2015,1,Healthcare,Medical Devices,1055.0
2015-01-30,25.8,MIK,2015,1,Consumer Cyclical,Specialty Retail,12000.0
2015-01-30,23.41,GPRE,2015,1,Basic Materials,Specialty Chemicals,820.0
2015-01-30,37.13,AVA,2015,1,Utilities,Utilities-Diversified,1920.0
2015-01-30,13.52,BCOR,2015,1,Financial Services,Asset Management,690.0
2015-01-30,39.47,IOSP,2015,1,Basic Materials,Specialty Chemicals,2000.0
2015-01-30,24.79,SWN,2015,1,Energy,Oil & Gas E&P,923.0
2015-01-30,73.86,ROG,2015,1,Technology,Electronic Components,3600.0
2015-01-30,10.7,LPSN,2015,1,Technology,Software-Application,1213.0
2015-01-30,6.43,TRST,2015,1,Financial Services,Banks-Regional,771.0
2015-01-30,50.28,LCII,2015,1,Consumer Cyclical,Recreational Vehicles,10500.0
2015-01-30,14.16,BOOM,2015,1,Energy,Oil & Gas Equipment & Services,741.0
2015-01-30,116.13,UNF,2015,1,Industrials,Specialty Business Services,14000.0
2015-01-30,36.19,AKR,2015,1,Real Estate,REIT-Retail,118.0
2015-01-30,181.27,ALGT,2015,1,Industrials,Airlines,4275.0
2015-01-30,31.2,DBD,2015,1,Technology,Software-Application,22000.0
2015-01-30,25.43,COLB,2015,1,Financial Services,Banks-Regional,2162.0
2015-01-30,42.11,SAIA,2015,1,Industrials,Trucking,10400.0
2015-01-30,10.38,AGYS,2015,1,Technology,Software-Application,1275.0
2015-01-30,16.6,FBNC,2015,1,Financial Services,Banks-Regional,1065.0
2015-01-30,17.35,RC,2015,1,Real Estate,REIT-Mortgage,500.0
2015-01-30,46.92,LTC,2015,1,Real Estate,REIT-Healthcare Facilities,22.0
2015-01-30,27.3,SBSI,2015,1,Financial Services,Banks-Regional,845.0
2015-01-30,15.25,TSE,2015,1,Basic Materials,Specialty Chemicals,2700.0
2015-01-30,15.75,RGS,2015,1,Consumer Cyclical,Personal Services,7000.0
2015-01-30,8.5,SUPN,2015,1,Healthcare,Drug Manufacturers-Specialty & Generic,464.0
2015-01-30,16.9,KELYA,2015,1,Industrials,Staffing & Employment Services,7700.0
2015-01-30,59.86,BMI,2015,1,Industrials,Electrical Equipment & Parts,1567.0
2015-01-30,31.83,OMCL,2015,1,Healthcare,Health Information Services,2670.0
2015-01-30,37.6,NTUS,2015,1,Healthcare,Medical Devices,1484.0
2015-01-30,17.69,RPAI,2015,1,Real Estate,REIT-Retail,215.0
2015-01-30,25.76,SPTN,2015,1,Consumer Defensive,Food Distribution,10400.0
2015-01-30,26.69,LZB,2015,1,Consumer Cyclical,"Furnishings, Fixtures & Appliances",9500.0
2015-01-30,8.94,AAOI,2015,1,Technology,Semiconductors,3115.0
2015-01-30,14.76,DCOM,2015,1,Financial Services,Banks-Regional,421.0
2015-01-30,2.4,ACLS,2015,1,Technology,Semiconductor Equipment & Materials,960.0
2015-01-30,26.11,PFBC,2015,1,Financial Services,Banks-Regional,279.0
2015-01-30,37.42,MYGN,2015,1,Healthcare,Diagnostics & Research,2700.0
2015-01-30,14.21,FBC,2015,1,Financial Services,Banks-Regional,4871.0
2015-01-30,6.42,CLF,2015,1,Basic Materials,Steel,2372.0
2015-01-30,61.95,SAFT,2015,1,Financial Services,Insurance-Property & Casualty,609.0
2015-01-30,38.86,SWM,2015,1,Basic Materials,Paper & Paper Products,3400.0
2015-01-30,16.62,PDFS,2015,1,Technology,Software-Application,353.0
2015-01-30,59.07,FRGI,2015,1,Consumer Cyclical,Restaurants,10480.0
2015-01-30,14.69,GFF,2015,1,Industrials,Tools & Accessories,7400.0
2015-01-30,45.05,ALG,2015,1,Industrials,Farm & Heavy Construction Machinery,4270.0
2015-01-30,11.18,AVD,2015,1,Basic Materials,Agricultural Inputs,671.0
2015-01-30,36.47,JBSS,2015,1,Consumer Defensive,Packaged Foods,1370.0
2015-01-30,41.5,ENSG,2015,1,Healthcare,Medical Care Facilities,24500.0
2015-01-30,66.43,ATNI,2015,1,Communication Services,Telecom Services,1700.0
2015-01-30,14.76,HSC,2015,1,Industrials,Specialty Industrial Machinery,10500.0
2015-01-30,16.1,OFG,2015,1,Financial Services,Banks-Regional,2405.0
2015-01-30,19.89,HSKA,2015,1,Healthcare,Diagnostics & Research,386.0
2015-01-30,52.06,MDP,2015,1,Communication Services,Publishing,5290.0
2015-01-30,41.46,ECOL,2015,1,Industrials,Waste Management,3800.0
2015-01-30,45.83,PLT,2015,1,Technology,Communication Equipment,6584.0
2015-01-30,21.93,UIS,2015,1,Technology,Information Technology Services,20800.0
2015-01-30,22.92,SRDX,2015,1,Healthcare,Diagnostics & Research,370.0
2015-01-30,41.07,OIS,2015,1,Energy,Oil & Gas Equipment & Services,2337.0
2015-01-30,25.34,USCR,2015,1,Basic Materials,Building Materials,3173.0
2015-01-30,19.51,CLI,2015,1,Real Estate,REIT-Office,283.0
2015-01-30,34.64,ADC,2015,1,Real Estate,REIT-Retail,41.0
2015-01-30,19.07,VRA,2015,1,Consumer Cyclical,Footwear & Accessories,2700.0
2015-01-30,28.5,GTLS,2015,1,Industrials,Specialty Industrial Machinery,5743.0
2015-01-30,42.33,CHCO,2015,1,Financial Services,Banks-Regional,921.0
2015-01-30,28.53,ATI,2015,1,Industrials,Metal Fabrication,8100.0
2015-01-30,74.02,CLW,2015,1,Basic Materials,Paper & Paper Products,3290.0
2015-01-30,12.46,CFFN,2015,1,Financial Services,Banks-Regional,668.0
2015-01-30,10.31,EZPW,2015,1,Financial Services,Credit Services,6800.0
2015-01-30,64.93,DLX,2015,1,Communication Services,Advertising Agencies,6388.0
2015-01-30,80.39,GPI,2015,1,Consumer Cyclical,Auto & Truck Dealerships,15296.0
2015-01-30,22.16,HSII,2015,1,Industrials,Staffing & Employment Services,1746.0
2015-01-30,26.08,BCEI,2015,1,Energy,Oil & Gas E&P,125.0
2015-01-30,20.18,BOOT,2015,1,Consumer Cyclical,Apparel Retail,1100.0
2015-01-30,39.64,AWR,2015,1,Utilities,Utilities-Regulated Water,841.0
2015-01-30,0.18,ZYXI,2015,1,Healthcare,Medical Devices,283.0
2015-01-30,31.13,CLDT,2015,1,Real Estate,REIT-Hotel & Motel,39.0
2015-01-30,83.57,SPXC,2015,1,Industrials,Specialty Industrial Machinery,4500.0
2015-01-30,22.06,TTEC,2015,1,Technology,Information Technology Services,56200.0
2015-01-30,38.51,HWKN,2015,1,Basic Materials,Specialty Chemicals,656.0
2015-01-30,63.74,UEIC,2015,1,Technology,Consumer Electronics,4347.0
2015-01-30,45.57,STMP,2015,1,Technology,Software-Application,1313.0
2015-01-30,17.67,ROIC,2015,1,Real Estate,REIT-Retail,73.0
2015-01-30,33.04,CMTL,2015,1,Technology,Communication Equipment,2034.0
2015-01-30,13.17,LGIH,2015,1,Consumer Cyclical,Residential Construction,953.0
2015-01-30,97.8,FOSL,2015,1,Consumer Cyclical,Luxury Goods,10200.0
2015-01-30,16.8,AJRD,2015,1,Industrials,Aerospace & Defense,4814.0
2015-01-30,8.51,IRDM,2015,1,Communication Services,Telecom Services,497.0
2015-01-30,12.66,SBCF,2015,1,Financial Services,Banks-Regional,968.0
2015-01-30,12.02,CMO,2015,1,Real Estate,REIT-Mortgage,14.0
2015-01-30,23.39,GCI,2015,1,Communication Services,Publishing,21255.0
2015-01-30,21.44,RAVN,2015,1,Industrials,Specialty Industrial Machinery,1362.0
2015-01-30,17.16,PTEN,2015,1,Energy,Oil & Gas Drilling,5800.0
2015-01-30,25.73,LOCO,2015,1,Consumer Cyclical,Restaurants,5005.0
2015-01-30,29.08,DDD,2015,1,Technology,Computer Hardware,2472.0
2015-01-30,19.57,RPT,2015,1,Real Estate,REIT-Retail,104.0
2015-01-30,59.3,SPSC,2015,1,Technology,Software-Infrastructure,1363.0
2015-01-30,10.99,FF,2015,1,Basic Materials,Chemicals,538.0
2015-01-30,34.23,OMI,2015,1,Healthcare,Medical Distribution,15400.0
2015-01-30,15.4,FMBI,2015,1,Financial Services,Banks-Regional,2122.0
2015-01-30,52.36,OII,2015,1,Energy,Oil & Gas Equipment & Services,9100.0
2015-01-30,25.03,MYRG,2015,1,Industrials,Engineering & Construction,7100.0
2015-01-30,35.56,DBI,2015,1,Consumer Cyclical,Apparel Retail,15800.0
2015-01-30,7.0,SPPI,2015,1,Healthcare,Biotechnology,146.0
2015-01-30,23.67,NSIT,2015,1,Technology,Information Technology Services,11261.0
2015-01-30,18.31,CEVA,2015,1,Technology,Semiconductors,382.0
2015-01-30,21.71,PKE,2015,1,Industrials,Aerospace & Defense,136.0
2015-01-30,12.8,MTOR,2015,1,Consumer Cyclical,Auto Parts,8600.0
2015-01-30,3.51,GLUU,2015,1,Communication Services,Electronic Gaming & Multimedia,715.0
2015-01-30,37.46,VRTU,2015,1,Technology,Information Technology Services,22883.0
2015-01-30,35.56,ASTE,2015,1,Industrials,Farm & Heavy Construction Machinery,3582.0
2015-01-30,17.3,MCRI,2015,1,Consumer Cyclical,Resorts & Casinos,2300.0
2015-01-30,40.44,BCC,2015,1,Basic Materials,Lumber & Wood Production,5900.0
2015-01-30,65.21,TNC,2015,1,Industrials,Specialty Industrial Machinery,4373.0
2015-01-30,11.25,RMBS,2015,1,Technology,Semiconductors,685.0
2015-01-30,35.8,STC,2015,1,Financial Services,Insurance-Property & Casualty,5300.0
2015-01-30,33.77,NTGR,2015,1,Technology,Communication Equipment,803.0
2015-01-30,24.13,ABCB,2015,1,Financial Services,Banks-Regional,2656.0
2015-01-30,13.04,STAR,2015,1,Real Estate,REIT-Diversified,155.0
2015-01-30,16.52,FFBC,2015,1,Financial Services,Banks-Regional,2065.0
2015-01-30,23.75,CNXN,2015,1,Technology,Electronics & Computer Distribution,2609.0
2015-01-30,23.29,DHC,2015,1,Real Estate,REIT-Healthcare Facilities,0.0
2015-01-30,2.94,EXTR,2015,1,Technology,Communication Equipment,2584.0
2015-01-30,40.43,AIT,2015,1,Industrials,Industrial Distribution,6141.0
2015-01-30,37.74,FORR,2015,1,Industrials,Consulting Services,1823.0
2015-01-30,20.22,QEP,2015,1,Energy,Oil & Gas E&P,248.0
2015-01-30,23.11,CENX,2015,1,Basic Materials,Aluminum,2079.0
2015-01-30,40.68,WABC,2015,1,Financial Services,Banks-Regional,737.0
2015-01-30,56.29,SSTK,2015,1,Communication Services,Internet Content & Information,1116.0
2015-01-30,17.12,RYAM,2015,1,Basic Materials,Chemicals,4000.0
2015-01-30,51.58,POWI,2015,1,Technology,Semiconductors,699.0
2015-01-30,18.78,GES,2015,1,Consumer Cyclical,Apparel Retail,15800.0
2015-01-30,28.15,WWW,2015,1,Consumer Cyclical,Footwear & Accessories,4000.0
2015-01-30,25.15,IPAR,2015,1,Consumer Defensive,Household & Personal Products,402.0
2015-01-30,69.31,KALU,2015,1,Basic Materials,Aluminum,2585.0
2015-01-30,7.6,ODP,2015,1,Consumer Cyclical,Specialty Retail,40000.0
2015-01-30,50.87,VRTV,2015,1,Industrials,Business Equipment & Supplies,8000.0
2015-01-30,13.23,TPRE,2015,1,Financial Services,Insurance-Reinsurance,35.0
2015-01-30,7.1,TRUP,2015,1,Financial Services,Insurance-Specialty,738.0
2015-01-30,24.715,BLMN,2015,1,Consumer Cyclical,Restaurants,94000.0
2015-01-30,28.26,HSTM,2015,1,Healthcare,Health Information Services,849.0
2015-01-30,98.04,USNA,2015,1,Consumer Defensive,Household & Personal Products,1909.0
2015-01-30,7.55,FORM,2015,1,Technology,Semiconductors,1836.0
2015-01-30,9.55,DGII,2015,1,Technology,Communication Equipment,656.0
2015-01-30,13.71,ZEUS,2015,1,Basic Materials,Steel,1551.0
2015-01-30,11.0,BPFH,2015,1,Financial Services,Banks-Regional,779.0
2015-01-30,47.64,CNMD,2015,1,Healthcare,Medical Devices,3300.0
2015-01-30,5.12,QNST,2015,1,Communication Services,Advertising Agencies,592.0
2015-01-30,24.43,UIHC,2015,1,Financial Services,Insurance-Property & Casualty,363.0
2015-01-30,19.73,SSP,2015,1,Communication Services,Broadcasting,5900.0
2015-01-30,21.18,SANM,2015,1,Technology,Electronic Components,30000.0
2015-01-30,24.43,HVT,2015,1,Consumer Cyclical,Home Improvement Retail,3425.0
2015-01-30,22.18,ADUS,2015,1,Healthcare,Medical Care Facilities,5002.0
2015-01-30,59.56,HP,2015,1,Energy,Oil & Gas Drilling,4138.0
2015-01-30,38.02,KAMN,2015,1,Industrials,Aerospace & Defense,2935.0
2015-01-30,12.47,WNC,2015,1,Industrials,Farm & Heavy Construction Machinery,6900.0
2015-01-30,135.63,VRTS,2015,1,Financial Services,Asset Management,578.0
2015-01-30,18.45,NBHC,2015,1,Financial Services,Banks-Regional,1229.0
2015-01-30,28.5,KFY,2015,1,Industrials,Staffing & Employment Services,8198.0
2015-01-30,21.39,CHEF,2015,1,Consumer Defensive,Food Distribution,2447.0
2015-01-30,92.75,CLB,2015,1,Energy,Oil & Gas Equipment & Services,3800.0
2015-01-30,23.28,CNSL,2015,1,Communication Services,Telecom Services,3400.0
2015-01-30,27.94,UFCS,2015,1,Financial Services,Insurance-Property & Casualty,1173.0
2015-01-30,77.28,UNFI,2015,1,Consumer Defensive,Food Distribution,28300.0
2015-01-30,28.74,PLAY,2015,1,Consumer Cyclical,Restaurants,15908.0
2015-01-30,25.05,PRGS,2015,1,Technology,Software-Application,1538.0
2015-01-30,24.63,SAH,2015,1,Consumer Cyclical,Auto & Truck Dealerships,9300.0
2015-01-30,24.42,AGO,2015,1,Financial Services,Insurance-Specialty,441.0
2015-01-30,15.7,PETS,2015,1,Healthcare,Pharmaceutical Retailers,214.0
2015-01-30,25.51,HZO,2015,1,Consumer Cyclical,Specialty Retail,1736.0
2015-01-30,31.08,SBH,2015,1,Consumer Cyclical,Specialty Retail,30000.0
2015-01-30,10.24,EHTH,2015,1,Financial Services,Insurance Brokers,1500.0
2015-01-30,16.68,CHS,2015,1,Consumer Cyclical,Apparel Retail,4788.0
2015-01-30,35.05,CALM,2015,1,Consumer Defensive,Farm Products,3461.0
2015-01-30,25.88,SENEA,2015,1,Consumer Defensive,Packaged Foods,3200.0
2015-01-30,16.16,JOE,2015,1,Real Estate,Real Estate-Diversified,55.0
2015-01-30,17.75,WD,2015,1,Financial Services,Mortgage Finance,861.0
2015-01-30,82.06,WDFC,2015,1,Basic Materials,Specialty Chemicals,522.0
2015-01-30,17.3,VIVO,2015,1,Healthcare,Diagnostics & Research,0.0
2015-01-30,34.79,CTB,2015,1,Consumer Cyclical,Auto Parts,8720.0
2015-01-30,44.37,PRA,2015,1,Financial Services,Insurance-Property & Casualty,961.0
2015-01-30,47.04,HIBB,2015,1,Consumer Cyclical,Specialty Retail,3500.0
2015-01-30,8.74,REGI,2015,1,Energy,Oil & Gas Refining & Marketing,829.0
2015-01-30,73.45,WRLD,2015,1,Financial Services,Credit Services,3744.0
2015-01-30,13.15,VBTX,2015,1,Financial Services,Banks-Regional,676.0
2015-01-30,97.2,GIII,2015,1,Consumer Cyclical,Apparel Retail,4000.0
2015-01-30,34.75,MATX,2015,1,Industrials,Marine Shipping,1988.0
2015-01-30,52.25,CPS,2015,1,Consumer Cyclical,Auto Parts,28000.0
2015-01-30,22.52,VTOL,2015,1,Energy,Oil & Gas Equipment & Services,0.0
2015-01-30,22.38,VGR,2015,1,Consumer Defensive,Tobacco,1418.0
2015-01-30,27.22,ETH,2015,1,Consumer Cyclical,"Furnishings, Fixtures & Appliances",3369.0
2015-01-30,34.48,SCSC,2015,1,Technology,Electronics & Computer Distribution,2200.0
2015-01-30,34.35,B,2015,1,Industrials,Specialty Industrial Machinery,5749.0
2015-01-30,24.54,CWT,2015,1,Utilities,Utilities-Regulated Water,1224.0
2015-01-30,33.63,CBU,2015,1,Financial Services,Banks-Regional,2752.0
2015-01-30,37.83,INDB,2015,1,Financial Services,Banks-Regional,1348.0
2015-01-30,21.5,OSPN,2015,1,Technology,Software-Application,789.0
2015-01-30,16.7,RGP,2015,1,Industrials,Consulting Services,929.0
2015-01-30,43.52,GEO,2015,1,Real Estate,REIT-Healthcare Facilities,23000.0
2015-01-30,2.93,CBB,2015,1,Communication Services,Telecom Services,4400.0
2015-01-30,11.13,FOE,2015,1,Basic Materials,Specialty Chemicals,5922.0
2015-01-30,11.8,NWBI,2015,1,Financial Services,Banks-Regional,2523.0
2015-01-30,15.27,FSS,2015,1,Industrials,Pollution & Treatment Controls,3600.0
2015-01-30,44.98,ANDE,2015,1,Consumer Defensive,Food Distribution,2247.0
2015-01-30,29.84,BGS,2015,1,Consumer Defensive,Packaged Foods,2952.0
2015-01-30,34.08,GVA,2015,1,Industrials,Engineering & Construction,7000.0
2015-01-30,38.93,HAYN,2015,1,Industrials,Metal Fabrication,1037.0
2015-01-30,39.35,SKT,2015,1,Real Estate,REIT-Retail,285.0
2015-01-30,20.62,TVTY,2015,1,Healthcare,Medical Care Facilities,1000.0
2015-01-30,11.27,LPG,2015,1,Energy,Oil & Gas Midstream,585.0
2015-01-30,17.42,WETF,2015,1,Financial Services,Asset Management,211.0
2015-01-30,15.86,MGPI,2015,1,Consumer Defensive,Packaged Foods,341.0
2015-01-30,55.51,REX,2015,1,Energy,Oil & Gas Refining & Marketing,128.0
2015-01-30,72.28,MTSC,2015,1,Technology,Scientific & Technical Instruments,3500.0
2015-01-30,49.26,CPSI,2015,1,Healthcare,Health Information Services,2000.0
2015-01-30,36.78,THRM,2015,1,Consumer Cyclical,Auto Parts,11000.0
2015-01-30,15.32,AEGN,2015,1,Industrials,Engineering & Construction,4900.0
2015-01-30,12.55,SKYW,2015,1,Industrials,Airlines,13700.0
2015-01-30,34.13,AIN,2015,1,Consumer Cyclical,Textile Manufacturing,4000.0
2015-01-30,70.79,CPRI,2015,1,Consumer Cyclical,Apparel Manufacturing,10834.0
2015-01-30,9.6,BRKL,2015,1,Financial Services,Banks-Regional,763.0
2015-01-30,14.53,DRH,2015,1,Real Estate,REIT-Hotel & Motel,31.0
2015-01-30,39.32,CXW,2015,1,Real Estate,REIT-Specialty,14075.0
2015-01-30,21.21,KN,2015,1,Technology,Communication Equipment,8500.0
2015-01-30,59.33,NPO,2015,1,Industrials,Specialty Industrial Machinery,5300.0
2015-01-30,20.2,GWB,2015,1,Financial Services,Banks-Regional,1607.0
2015-01-30,13.48,CTRE,2015,1,Real Estate,REIT-Healthcare Facilities,52.0
2015-01-30,10.67,AHH,2015,1,Real Estate,REIT-Diversified,169.0
2015-01-30,16.33,FN,2015,1,Technology,Electronic Components,11506.0
2015-01-30,37.06,CCOI,2015,1,Communication Services,Telecom Services,1110.0
2015-01-30,19.245,ANGO,2015,1,Healthcare,Medical Instruments & Supplies,800.0
2015-01-30,25.2,SLCA,2015,1,Energy,Oil & Gas Equipment & Services,2177.0
2015-01-30,44.38,AAT,2015,1,Real Estate,REIT-Diversified,199.0
2015-01-30,71.45,GCO,2015,1,Consumer Cyclical,Apparel Retail,5650.0
2015-01-30,28.66,AIR,2015,1,Industrials,Aerospace & Defense,4200.0
2015-01-30,7.71,EGHT,2015,1,Technology,Software-Application,1675.0
2015-01-30,59.95,PLCE,2015,1,Consumer Cyclical,Apparel Retail,3900.0
2015-01-30,37.08,XPER,2015,1,Technology,Semiconductor Equipment & Materials,1900.0
2015-01-30,12.68,MERC,2015,1,Basic Materials,Paper & Paper Products,2325.0
2015-01-30,51.05,PIPR,2015,1,Financial Services,Capital Markets,1510.0
2015-01-30,19.86,HAFC,2015,1,Financial Services,Banks-Regional,633.0
2015-01-30,5.49,FBP,2015,1,Financial Services,Banks-Regional,2674.0
2015-01-30,16.29,NXGN,2015,1,Healthcare,Health Information Services,2754.0
2015-01-30,19.25,ENVA,2015,1,Financial Services,Credit Services,1325.0
2015-01-30,21.81,AAON,2015,1,Industrials,Building Products & Equipment,2290.0
2015-01-30,45.91,BIG,2015,1,Consumer Defensive,Discount Stores,10500.0
2015-01-30,40.7,AMSF,2015,1,Financial Services,Insurance-Specialty,431.0
2015-01-30,57.09,BFS,2015,1,Real Estate,REIT-Retail,116.0
2015-01-30,18.53,GTY,2015,1,Real Estate,REIT-Retail,31.0
2015-01-30,23.01,NBTB,2015,1,Financial Services,Banks-Regional,1788.0
2015-01-30,67.89,MD,2015,1,Healthcare,Medical Care Facilities,9480.0
2015-01-30,7.65,HLIT,2015,1,Technology,Communication Equipment,1162.0
2015-01-30,8.4,PLAB,2015,1,Technology,Semiconductor Equipment & Materials,1728.0
2015-01-30,46.27,RRC,2015,1,Energy,Oil & Gas E&P,655.0
2015-01-30,15.33,MMSI,2015,1,Healthcare,Medical Instruments & Supplies,6000.0
2015-01-30,15.25,GDOT,2015,1,Financial Services,Credit Services,1200.0
2015-01-30,22.06,TBI,2015,1,Industrials,Staffing & Employment Services,6200.0
2015-01-30,43.26,APOG,2015,1,Industrials,Building Products & Equipment,7200.0
2015-01-30,12.82,INN,2015,1,Real Estate,REIT-Hotel & Motel,59.0
2015-01-30,69.98,OSIS,2015,1,Technology,Electronic Components,6758.0
2015-01-30,37.21,ITRI,2015,1,Technology,Scientific & Technical Instruments,6700.0
2015-01-30,20.06,EVTC,2015,1,Technology,Software-Infrastructure,2300.0
2015-01-30,24.9,BHLB,2015,1,Financial Services,Banks-Regional,1507.0
2015-01-30,34.34,SHOO,2015,1,Consumer Cyclical,Footwear & Accessories,2500.0
2015-01-30,29.17,VECO,2015,1,Technology,Semiconductor Equipment & Materials,954.0
2015-01-30,80.41,PRK,2015,1,Financial Services,Banks-Regional,1907.0
2015-01-30,9.19,OSUR,2015,1,Healthcare,Medical Instruments & Supplies,472.0
2015-01-30,121.11,SIG,2015,1,Consumer Cyclical,Luxury Goods,26126.0
2015-01-30,73.51,CVCO,2015,1,Consumer Cyclical,Residential Construction,5000.0
2015-01-30,37.89,PLXS,2015,1,Technology,Electronic Components,19500.0
2015-01-30,32.94,CRVL,2015,1,Financial Services,Insurance Brokers,3824.0
2015-01-30,39.0,PRSC,2015,1,Healthcare,Medical Care Facilities,3800.0
2015-01-30,51.27,TMP,2015,1,Financial Services,Banks-Regional,934.0
2015-01-30,7.95,LMAT,2015,1,Healthcare,Medical Instruments & Supplies,454.0
2015-01-30,32.95,MTRN,2015,1,Basic Materials,Other Industrial Metals & Mining,2600.0
2015-01-30,24.52,CSGS,2015,1,Technology,Software-Infrastructure,4339.0
2015-01-30,57.66,BANF,2015,1,Financial Services,Banks-Regional,1948.0
2015-01-30,24.23,BHE,2015,1,Technology,Electronic Components,10600.0
2015-01-30,42.4,CATO,2015,1,Consumer Cyclical,Apparel Retail,10060.0
2015-01-30,37.94,CRS,2015,1,Industrials,Metal Fabrication,4600.0
2015-01-30,7.7,NMIH,2015,1,Financial Services,Insurance-Property & Casualty,261.0
2015-01-30,63.0,NPK,2015,1,Industrials,Aerospace & Defense,919.0
2015-01-30,17.51,UCBI,2015,1,Financial Services,Banks-Regional,2414.0
2015-01-30,12.47,RES,2015,1,Energy,Oil & Gas Equipment & Services,2700.0
2015-01-30,76.17,MLAB,2015,1,Technology,Scientific & Technical Instruments,460.0
2015-01-30,50.06,UFPI,2015,1,Basic Materials,Lumber & Wood Production,12000.0
2015-01-30,18.16,KOP,2015,1,Basic Materials,Specialty Chemicals,2120.0
2015-01-30,57.06,TGI,2015,1,Industrials,Aerospace & Defense,9989.0
